name;profile;url;categories;mobile;fax;email;website;address;data_source;category;sub-category;online;designation;poc
Baby's First Gifts & Souvenirs Ltd;Singapore Baby Products Company Suppliers of Baby Products, Baby Giftware, Baby Gifts, Children's Clothes, Infant Wear, Baby Clothes;http://singapore-companies-directory.com/Company_Profiles/B5/baby's_first_cifts_souvenirs.htm;Baby Products, Giftware, Gifts, Gift  Shops;(+65) 6225-3885;;;;100, Eu Tong Sen St #01-K6 Pearl Centre  Singapore 059812;singapore-companies-directory.com;Baby and Mother;Nursing and Feeding;Offline;;
Babywell International Pte Ltd;"Milk Expresso machine with a steriliser, programmed formula mixer, and an air pot for preparing formula milk for babies, & sterilising breast pumps; sells online. The Babywell Milk Expresso, an intelligent appliance that will provide total Convenience, Consistency and Hygiene in preparing Powdered Infant Formula (PIF) for your precious baby during this special period of your life.";http://singapore-companies-directory.com/Company_Profiles/B5/babywell_international.htm;Baby Products, Milk Expresso Machines;(+65) 6260-0178;;pcheong@babywell.com;;Blk 164, Tampines Street 12, #03-275  Singapore 521164;singapore-companies-directory.com;Baby and Mother;Nursing and Feeding;Online;Managing Director;Peter Cheong
Cadee Incorporation (Singapore);Singapore Baby Clothing, Baby Fashion Wear. Our specialty baby fashion wear and apparel is made for the delicate baby touch and is presented in our exquisite designer's packaging.;http://singapore-companies-directory.com/Company_Profiles/C7/cadee_incorporation.htm;Baby Clothing, Baby Fashion Wear;(+65) 9643-6906;;contactus@cadee.com.sg;;BLK 148 Bedok Reservoir Road  Singapore 470148;singapore-companies-directory.com;Baby and Mother;Nursing and Feeding;Online;;
Cards n Such Pte Ltd;Singapore Gift shop Suppliers of Baby Furniture, Cards n Such stock wide selection of gifts, home accessories, infant furniture, greeting cards and novelties.;http://singapore-companies-directory.com/Company_Profiles/C16/cards_n_such.htm;Greetings Cards, Giftware, Gifts, Gift  Shops;(+65) 6734-9657;;;;160 paya lebar, # 07-04 Orion @Paya Lebar  Singapore;singapore-companies-directory.com;Baby and Mother;Nursing and Feeding;Offline;;
Chenille International Pte Ltd;Singapore Baby Products Company Suppliers of Baby Clothes, Baby Garments, Baby Clothes Manufacturers, Baby Clothes Wholesalers, Baby Clothes Retailers;http://singapore-companies-directory.com/Company_Profiles/C44/chenille_international.htm;Baby Clothes, Baby Garments,  Manufacturers, Wholesalers, Retailers;(+65) 6735-2511;(+65) 6735-9259;;;1, Kim Seng Promenade Great World City  Singapore 237994;singapore-companies-directory.com;Baby and Mother;Nursing and Feeding;Offline;;
Cheong Choon Store;Singapore Baby Products Company Suppliers of Baby Bath Towels, Baby Bath Tubs, Baby Baths, Baby Bed Sheets, Baby Boucenette, Baby Caps, Baby Carriers, Baby Chest Pillows, Baby Cots, Baby Cotton buds, Baby Fine Cotton buds, Baby Fine Face cloths, Baby Hair Brush, Baby Hair Combs, Baby Long Pants, Baby Panty, Baby Potty, Baby Powders, Baby Receiving Blankets, Baby Rocking Chairs, Baby Safety Scissors, Baby Shampoo, Baby Shorts, Baby Soaps, Baby Socks, Baby Soft Shoes, Baby Toys, Baby walkers, Bath Mats;http://singapore-companies-directory.com/Company_Profiles/C44/cheong_choon_store.htm;Baby Products, Baby Cots, Bedding,  Feeding Bottles, Prams, Car Seats;(+65) 6532-3855;(+65) 6532-7816;info@cheongchoon.com;www.cheongchoon.com;Blk 34 Upper Cross Street #03-132  Singapore 050034;singapore-companies-directory.com;Baby and Mother;Nursing and Feeding;Online;;
Chickeeduck Retail (Singapore) Pte Ltd;Singapore Clothing Products Company Suppliers of Children's Clothing, Children's Wear, Children's Clothes, Infant Wear, Baby Clothes;http://singapore-companies-directory.com/Company_Profiles/C50/chickeeduck_retail.htm;Childrens Clothing, Children's Wear,  Children's Clothes, Infant Wear, Baby Clothes;(+65) 6738-9103;(+65) 6744-8146;;;583 Orchard Road, #03-03 the Forum  Singapore 238884;singapore-companies-directory.com;Baby and Mother;Nursing and Feeding;Offline;;
Chino Pte Ltd;Singapore Clothing Wholesalers Company Suppliers of Baby Clothing, Baby Products, Childrens Clothing, Ladieswear, Menswear;http://singapore-companies-directory.com/Company_Profiles/C56/chino.htm;Baby Clothing, Baby Products, Childrens  Clothing, Ladieswear, Menswear;(+65) 6737-4288 (+65) 6737-4388;(+65) 6737-4394 (+65) 6737-4388;chino_pl@pacific.net.sg;;451 Pasir Ris Drive 6, #06-186  Singapore;singapore-companies-directory.com;Baby and Mother;Nursing and Feeding;Online;;
Chuans Trader Enterprise;Singapore Clothes Trading Company Suppliers of Children's Clothes, Infant Wear, Baby Clothes;http://singapore-companies-directory.com/Company_Profiles/C72/chuans_trader_enterprise.htm;Children's Clothes, Infant Wear, Baby  Clothes;(+65) 6534-3185;(+65) 6535-0538;;;Blk 34 Up Cross St #03-134  Singapore;singapore-companies-directory.com;Baby and Mother;Nursing and Feeding;Offline;;
Christofle (SEA) Pte Ltd;Singapore Giftware Company Suppliers of Flatware, Baby Gifts, Jewelry, Tableware, Holloware, Home Accessories, Baby Cups;http://singapore-companies-directory.com/Company_Profiles/C66/christofle_sea.htm;Flatware, Baby Gifts, Jewelry, Tableware,  Holloware, Home Accessories;(+65) 6227-9907;(+65) 6227-0272;pavillonhilton.singapore@christofle.com;;581 Orchard Road #02-11/12 The Shopping Gallery  Hilton  Singapore 238883;singapore-companies-directory.com;Baby and Mother;Nursing and Feeding;Online;;Emmy Tellier
Ciel Bleu International;Singapore Kid's Clothes Company Suppliers of Children's Clothes, Infant Wear, Baby Clothes, Belts, Dresses, Pants, Polo Shirts, Shoes, Shorts, T Shirts;http://singapore-companies-directory.com/Company_Profiles/C77/ciel_bleu_international.htm;Children's Clothes, Infant Wear, Baby  Clothes;(+65) 6438-3825;(+65) 6438-3825;;;1, Raffles Pl #05-01 OUB Centre  Singapore 048616;singapore-companies-directory.com;Baby and Mother;Nursing and Feeding;Offline;;
D & D Marketing;Singapore Baby Products Company Suppliers of Baby Care Aids, Baby Diaper or Training Pants, Baby Toiletries, Baby Toys, Child Products, Babycare Products, Childcare Products, Childrens Clothing;http://singapore-companies-directory.com/Company_Profiles/D1/dd_marketing.htm;Baby Care Aids, Baby Diaper or Training  Pants, Baby Toiletries;(+65) 6841-5908;(+65) 6841-2318;;;627a Aljunied Road, #09-12 Biztech Centre  Singapore 389842;singapore-companies-directory.com;Baby and Mother;Nursing and Feeding;Offline;;
