name;profile;url;categories;mobile;fax;email;website;address;data_source;category;sub-category;online;designation;poc
ARK Property Maintenance & Services;Singapore Property Services Company, Property Management, Property Maintenance;http://singapore-companies-directory.com/Company_Profiles/A127/ark_property_maintenance.htm;Property Management, Property Maintenance;(+65) 9189-2001;(+65) 6858-2964;;;40, Butterfly Avenue Singapore 349802;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Offline;;
Asia Mole Indco Pte Ltd;Singapore Company Suppliers of Marine Chemicals, Marine Equipment, Marine Supplies, Chemicals, Packaging Machinery;http://singapore-companies-directory.com/Company_Profiles/A139/asia_mole_indco.htm;Marine, Chemicals, Package;(+65) 6351-1494;;;;54A Highland Rd Singapore;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Offline;;
Asia Paint Singapore;Singapore Paint and Coatings Company Supplies a comprehensive range of coatings, such as Heavy Duty Coatings, Automotive Coatings, Marine Coatings, Architectural Coatings, Waterborne Coatings, Furniture Spray, Varnishes, Aerosol and Floor Coatings;http://singaporecompanieslist.blogspot.com/2013/02/asia-paint-singapore-heavy-duty.html;nan;nan;nan;nan;nan;nan;nan;Furniture;Laundry & Cleaning Equipment;Offline;;nan
ATL Maintenance Pte Ltd;Singapore Janitorial Services, Janitors Supplies, Landscaping, Pest Control, Housekeeping, Cleansing, Desilting & Conservancy Service;http://singapore-companies-directory.com/Company_Profiles/A157/atl_maintenance.htm;Janitorial Services, Janitors Supplies,  Landscaping, Pest Control;(+65) 6841-3128;(+65) 6841-3182;atlmnt@singnet.com.sg;;598A, Geylang Rd Singapore 389537;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;
Atoz Performance Pte Ltd;Singapore Cleaning Equipment Company Suppliers of Floor Cleaning Equipment, Janitorial Equipment, Janitors Supplies, Housekeeping, Cleaning Equipment;http://singapore-companies-directory.com/Company_Profiles/A159/atoz_performance.htm;Cleaning, Floor;(+65) 6299-1966;(+65) 6295-0213;;;11 Kallang Pl #06-02 Singapore;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Offline;;
Avon Cleaning Services Pte Ltd;Singapore Commercial Cleaning Services, Office Disinfection Through Misting (ULV Cold Fogging), Office Disinfection Through Steam Cleaning, Sanitization Of Cold Rooms, Warehouses, Food Premises Cleaning Services;http://singapore-companies-directory.com/Company_Profiles/A171/avon_cleaning_services.htm;Janitorial Services, Janitors Supplies;(+65) 6748-1447;(+65) 6745-4552;avongroup@pacific.net.sg;;16, St Michael's Rd Singapore 328005;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;
Biotech Creations Pte Ltd;Singapore Chemicals Company Suppliers of Industrial Cleaning Chemicals, Industrial Supplies, Industrial Services;http://singapore-companies-directory.com/Company_Profiles/B47/biotech_creations.htm;Industrial Cleaning Chemicals, Industrial  Supplies, Industrial Services;(+65) 6752-8551;(+65) 6752-5686;biotech@mbox3.singnet.com.sg;;22 Woodlands Link #02-05  Singapore;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;
Bonvests Holdings Limited;Singapore Business group involved in Construction, Waste, Management, Cleaning, Restaurants, Food Services, Caterers, Catering property development and investment, F&B ownership & management, Burger King Franchise, hotel ownership and management (Sheraton Towers Singapore Hotel), contract cleaning of buildings;http://singapore-companies-directory.com/Company_Profiles/B61/bonvests_holdings.htm;Builders, Hotels, Waste, Management,  Cleaning, Restaurants, Food Services,  Caterers, Catering;(+65) 6732-5533;;;;541 Orchard Road  Singapore 238881;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Offline;;
Boon Poh Refuse Disposal Pte Ltd;Singapore Janitorial Services, Landscaping, Pest Control, Housekeeping, Cleaning Services;http://singapore-companies-directory.com/Company_Profiles/B63/boon_poh_refuse_disposal.htm;Janitorial Services, Landscaping, Pest  Control, Housekeeping, Cleaning Services;(+65) 6284-3282;(+65) 6284-3492;boonpoh@pacific.net.sg;;1009 Tai Seng Avenue #01-2652  Singapore 534418;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;
Boon Teck Trading Company;Singapore Hotel Supplies Company Suppliers of Hotel Equipment, Janitorial Supplies, Housewares Wholesalers;http://singapore-companies-directory.com/Company_Profiles/B63/boon_teck_trading.htm;Housewares, Hotel Supplies, Hotel  Equipment, Janitorial Supplies;(+65) 6743-5588;(+65) 6746-5594 (+65) 6746-5588;;;28 Ubi Rd 4  Singapore 408614;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Offline;;
Borneo Greenland Enterprises;Singapore Recycling Company Suppliers of Recycling Textile Waste, Industrial Cleaning Supplies, Marine Supplies. Recycling of textile waste into rags for industrial cleaning & export, Marine Supplies, Supplier of Cleaning Supplies & Equipment;http://singapore-companies-directory.com/Company_Profiles/B64/borneo_greenland_enterprises.htm;Recycling Textile Waste, Industrial  Cleaning Supplies, Marine Supplies;(+65) 6756-8167;(+65) 6754-2213;;;Blk 22 Woodlands Link #04-38 Woodlands East  Industrial Estate  Singapore 738734;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Offline;;Pek Ah Leong
Brighton Maintenance & Cleaning Services;Singapore Janitor Services, Logistics Support Company. Cleaning & maintenance for industrial & commercial buildings, hotels, condominiums, factories. Landscaping, shipchandler cleaning, repairing & engineering services. Transportation local delivery, house & office removal, stuffing & unstuffing container, labour supply.;http://singapore-companies-directory.com/Company_Profiles/B71/brighton_maintenance_cleaning.htm;Janitor Services, Logistics Support  Companies, Janitorial Services, Janitors  Supplies, Housekeeping, Cleaning Services;(+65) 6515-1526 (+65) 6515-1220;(+65) 6515-1536;;;51 Bukit Batok Crescent #07-05 Unity Centre Room 6  Singapore 658077;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Offline;Manager;Nanthakumar Kumar Business Development
BuddyJane Singapore;Singapore Event Planning, Event Organisers Provides Butlers, Concierges, Personal Assistants, Personal Aides, Party Planners, BuddyJane Singapore is your important pair of “handing hands” to assist you in all challenges, from being your Personal Butler to organising a perfect event with our expertise in Party Planning. Services include Tour Guides, Secretary, Chauffeur, Administrative Matter, Appointment Scheduling, Domestic Chores, Housekeeping, Pet-Sitting, Pet Care, Baby-Sitting, Grocery Shopping, Gift Shopping, Reservation & Booking, Bill Paying, Laundry, Vehicle Service, Dry Cleaning, Item Collection, Childcare, Elderly Care, Gardening, Car Maintenance, Courier, Delivery, Vacation Services.;http://singapore-companies-directory.com/Company_Profiles/B75/buddyjane_singapore.htm;Event Planning, Butlers, Party Planners,  Event Organisers;(+65) 6696-8601;(+65) 6696-8601;enquiry@buddyjane.com.sg;;40C Hongkong Street  Singapore 059679;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;
Busy Body Ltd;Singapore Housekeeping, maintenance & cleaning services. Janitorial Services, Janitors Supplies, Housekeeping, Cleaning Services;http://singapore-companies-directory.com/Company_Profiles/B81/busy_body.htm;Janitorial Services, Janitors Supplies,  Housekeeping, Cleaning Services;(+65) 6844-0444;(+65) 6844-1444;johnson@busybody.com.sg;;93 Geylang Road #02-01  Singapore 389205;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;Director;Johnson Teh
C S G Industries Pte Ltd;Singapore Company Suppliers of Industrial Cleaning Chemicals, Industrial Supplies, Industrial Services;http://singapore-companies-directory.com/Company_Profiles/C4/c_s_g_industries.htm;Industrial Cleaning Chemicals,  Industrial Supplies, Industrial Services;(+65) 6262-0822;(+65) 6268-4506;;;19 Pandan Ave  Singapore;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Offline;;
CA Facilities Pte Ltd;Singapore Property Maintenance, Property Management Service Provider. Integrated Facilities Management, Cleaning Services, Landscaping Services, Managing Agents, Pest Control Systems, Security Services, Transportation Services, Waste Management Services, Engineering, Building Management Systems, Car park Management Systems, Electrical Systems, Fire Protection Systems, Lift Systems, Mechanical Systems, Security Systems;http://singapore-companies-directory.com/Company_Profiles/C6/ca_facilities.htm;Air-Conditioning, Electrical Engineering  Fire Prevention, Fire Protection Systems,  Lift Contractors, Escalator Installation;(+65) 6227-6266;(+65) 6227-6328;omar.yusoff@caf.com.sg;;164 Bukit Merah Central #03-3619  Singapore 150164;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;
Calfarme (Singapore) Pte Ltd;Singapore company suppliers of washroom hygiene and bio-enzymatic cleaning products, Soap Dispensers, Automatic Air Fresheners, Sanitary Waste Bins, Automatic Toilet & Drain Maintainers, Sanitizers, Odorless Aerosol Insect & Odor Control, Anti-Slip Floor Mats, Multi-Roll Toilet Tissue Dispensers, Paper Towel Dispensers, Toilet Seat Wipes;http://singapore-companies-directory.com/Company_Profiles/C9/calfarme.htm;Soap Dispensers, Automatic Air Freshener,  Sanitary Waste Bin, Automatic Toilet &  Drain Maintainer (Sanitiser) , Odorless Aerosol Insect &  Odor Control, Anti-Slip Floor Mat,  Multi-Roll Toilet Tissue Dispenser, Paper Towel Dispenser,  Toilet Seat Wipes;(+65) 6556-4111 (+65) 6283-2115;(+65) 6556-2444 (+65) 6285-4600;singapore@calfarme.com;;20 Ang Mo Kio Industrial Park 2A # 06-18 AMK Tech  Link,  Singapore 567761;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;Managing Director;Paul Neo
Campaign Complete Solutions Pte Ltd;Singapore Janitorial Services, Janitors Supplies, Industrial Cleaning, Pest Control, Commercial Cleaning - Office buildings, banks, shopping malls, retail outlets, airport terminals and residential properties, Industrial Cleaning - Logistic hubs, airline hangers, petrochemical refineries and factories, Clean rooms & laboratories, external facade cleaning, stone restorations, disaster recovery and pandemic management, Landscaping, Landscape maintenance for both indoor and outdoor areas, Mail Room Services, Internal mail sorting, Technical Services, Handyman and technicians, Support Services, Receptionists, helpdesk officers, Web-based helpdesk solutions and facility assistants;http://singapore-companies-directory.com/Company_Profiles/C11/campaign_complete_solutions.htm;Janitorial Services, Janitors Supplies,  Industrial Cleaning, Pest Control;(+65) 6292-6322;(+65) 6291-6229;ccs@campaign.com.sg;;130 Joo Seng Road #03-01 Olivine Building  Singapore 368357;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;
Carexpress Pte Ltd;Singapore Home Cleaning Services. From cleaning of homes, offices, annual spring cleanings, moving in/out, party cleanups, or even handyman jobs and more, we offer a comprehensive variety of packages that are customized to fit the ever changing needs of modern life.;http://singapore-companies-directory.com/Company_Profiles/C16/carexpress.htm;Home cleaning, Office Cleaning,  Janitorial Services, Janitors Supplies, Housekeeping;(+65) 6473-5068;(+65) 6473-5068;webmaster@care-xpress.com;;11 Holland Drive #14-04  Singapore 271011;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;
CBM Pte Ltd;Singapore providers a full range of Integrated Facility Management (IFM) services, Mechanical, Electrical Engineering, Environmental, Security, Project Management and Monitoring, Value Engineering, Project Scheduling, Site Meeting & Site Inspection, Space Planning and Design, Addition and Alteration, Upgrading and Retrofitting, Interior Design, Renovation and Reinstatement, Car Park Resurfacing, General Building Repair and Improvement, Cleaning, External Facade Cleaning, Office Cleaning, Refuse Removal, Specialised Floor Maintenance, Carpet Shampooing and Maintenance, Environmental and Pest Control, Landscaping, Supply of Cleaning Equipment and Chemicals;http://singapore-companies-directory.com/Company_Profiles/C22/cbm.htm;Mechanical, Electrical Engineering,  Environmental, Security, Project Management;(+65) 6513-0808;(+65) 6223-5925;feedback@cbm.com.sg;;45 Maxwell Road, #01-12 The URA Centre East Wing  Singapore 069118;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;
Challenge Services;Singapore Janitorial Services, Janitors Supplies, Housekeeping, Cleaning Services, Carpet Cleaning Services, Carpet Services, Cleaning Equipment, Curtain Cleaning Services, Curtain Contractors, Fire Blankets, Curtains, Floor Cleaning Contractors, Floor Cleaning Machines;http://singapore-companies-directory.com/Company_Profiles/C30/challenge_services.htm;Janitorial Services, Janitors Supplies,  Housekeeping, Cleaning Services;(+65) 6339-5838;(+65) 6741-0525 (+65) 6741-0519;;;31 Lorong 31 Geylang, #03-02  Singapore 388030;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Offline;;
Chem-Dry Singapore Pte Ltd;Singapore Commercial Carpet Cleaning, Upholstery Cleaning. Over 5000 franchises in more that 50 countries Chem-Dry is the largest and fastest growing carpet and upholstery cleaning franchise system in the world;http://singapore-companies-directory.com/Company_Profiles/C40/chem_bry_singapore.htm;Commercial Carpet Cleaning, Upholstery  Cleaning;(+65) 6749-3252;(+65) 6749-3752;sales@chemdry.com.sg;;85 Genting Lane #04-03  Singapore 349569;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;
Chemasia Marketing;Singapore company specializing in complete range of StoneCare products and services, cleaning & maintenance chemicals and washroom hygiene systems. Marble floor polishing, diamond cutting, Granite polishing, Homogeneous tile stain cleaning, Parquet grinding, sanding, varnishing, Stains removal on stones;http://singapore-companies-directory.com/Company_Profiles/C40/chemasia_marketing.htm;Stone Care Chemicals, Washroom Hygiene  System.;(+65) 6552-8816;(+65) 6456-9763 (+65) 6456-7957;;;Blk 4027 Ang Mo Kio Industrial Park 1 #01-247  Singapore 569638;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Offline;;
Chemforce Pte Ltd;Singapore manufacturers and suppliers of cleaning products to professional cleaners in Singapore. Cleaning Chemicals, Dishwasher Detergent, Heavy Duty Degreaser, Oven Cleaners Currently, our products are not only used in Singapore but also exported to Bangladesh, Brunei, Indonesia and Malaysia;http://singapore-companies-directory.com/Company_Profiles/C40/chemforce.htm;Cleaning Chemicals, Dishwasher Detergent,  Heavy Duty Degreaser, Oven Cleaners;(+65) 6365-2833 (+65) 6365-2706;(+65) 6365-2700;contact@chemforce.com.sg;;2B Sungei Kadut Drive  Singapore 729555;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;
Chuan Hoe Huat Trading Company;Singapore Trading Company Suppliers of Household Products, Brooms, Household Cleaning Products, Janitorial Cleaning Supplies;http://singapore-companies-directory.com/Company_Profiles/C70/chuan_hoe_huat_trading.htm;Household Products, Brooms-Wholesalers, Manufacturers,  Distributors, Suppliers;(+65) 6440-4479;(+65) 6440-4479;;;Blk 32 Cassia Cres #01-54  Singapore;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Offline;;
Chuan Seng Leong Pte Ltd;Singapore distributor and wholesaler of health, household and personal care essentials such as Cleaning agents, Detergents, Dish washers, Floor cleaning agents, Food & Beverages, Instants mixes, Instant foods, Milk powder, Batteries, Disinfectants, Insecticides, Beauty Products, Face care & skin care, Shampoos, Hair gels & waxes, Shower & Body Products, Soap, Shower creams & gels, Hygiene Products, Oral hygiene products, Deodorants, Sanitary Products, Diapers, Tissues, Sanitary Care, Counter-top medicines, Cough mixtures, medicinal oils;http://singapore-companies-directory.com/Company_Profiles/C71/chuan_seng_leong.htm;Distributor, Household, Personal Care  Products;(+65) 6565-1225;(+65) 6565-1343;;;521 Bukit Batok St 23  Singapore 659544;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Offline;;Crystal Ong
Chuan Wang Parquet Pte Ltd;Singapore Building Materials Company Suppliers of Wood Building Materials, Wooden Construction Materials, Building Contractors, Construction Contractors. Advice on maintenance. Team of Professional Fitters to provide Quality Installation as well as after sales repairs, polishing and maintenance.;http://singapore-companies-directory.com/Company_Profiles/C71/chuan_wang_parquet.htm;Wood Building Materials, Wooden  Construction Materials, Building Contractors, Construction  Contractors;(+65) 6260-5645;(+65) 6260-5646;chuanwang@pacific.net.sg;;7 Kim Chuan Lane  Singapore 537071;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;Tang Hoon Hui
Chye Thiam Maintenance Pte Ltd;Singapore Property Management Company, Housekeeping, Cleansing, Desilting & Conservancy Service, Landscaping Contract Cleaning, Domestic Property Cleaning, Furniture Services, Furnishing Services, Landscape Architects, Landscaping Contractors, Refuse Disposal Contractors, Waste Disposal, Waste Management Services;http://singapore-companies-directory.com/Company_Profiles/C76/chye_thiam_maintenance.htm;Housekeeping, Cleansing, Desilting &  Conservancy Service, Landscaping;(+65) 6481-9588;(+65) 6481-9877;ctmcohd@singnet.com.sg;;32 Jalan Kelulut  Singapore 809049;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;
D'Lux (S) Pte Ltd;Singapore Cleaning Company Janitorial Services, Janitors Supplies, Housekeeping, Cleaning Services. Suppliers of Carpet Cleaning Services, Carpet Cleaning Contractors, Carpet Services, Ceiling Cleaning, Cleaning Equipment, Furniture Cleaning Products, Furniture Services, Leather Goods Repair;http://singapore-companies-directory.com/Company_Profiles/D1/d_lux.htm;Janitorial Services, Janitors Supplies,  Housekeeping, Cleaning Services;(+65) 6468-3455;(+65) 6469-4904;;;848 Dunearn Road  Singapore 589460;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Offline;;
E Cleaning Solutions Pte Ltd;Singapore Cleaning Services Company Suppliers of Office Cleaning Building Cleaning Services, Janitorial, Building Facade Cleaning Services;http://singapore-companies-directory.com/Company_Profiles/E1/e_cleaning_solutions.htm;Building Contractors, Janitorial  Services, Cleaning Services;(+65) 6293-6689;(+65) 6293-6089;athena@e-cs.com.sg;www.e-cs.com.sg;9A Eng Kong Terrace  Singapore 598981;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;Athena Kang
F-J Marketing Services;Singapore Computer Accessories Company Suppliers of Computer Peripherals, Cleaning Products, Computer Accessories, Computer Peripherals, Chemical Cleaning Services, Computer Cleaning Products;http://singapore-companies-directory.com/Company_Profiles/F1/fj_marketing_services.htm;Computer Peripherals Computer  Accessories, Cleaning Products;(+65) 6286-3191;(+65) 6382-1994;;;30, Defu Lane 10 #04-90  Singapore 539211;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Offline;;
Fabio Perini Singapore Pte Ltd;Singapore Paper Machinery Company Suppliers of Facial Tissues, Paper Machines, Paper Machinery, Paper Converting Machines, Paper Merchants, Paper Agents, Paper Mill Equipment, Paper Products, Sanitary Towels;http://singapore-companies-directory.com/Company_Profiles/F1/fabio_perini_singapore.htm;Paper, Industrial Machinery, Industrial  Equipment, Industrial Supplies, Industrial Services;(+65) 6836-9298;(+65) 6836-9296;info@fabioperini.com;www.fabioperini.com;6 Temasek Boulevard, #03-05 Suntec Tower 4  Singapore 038986;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;
G & P Pest Control Service;Singapore Pest Control Services, Janitorial Services, Chemicals, Ant Pest Control, Bee Pest Control, Cockroach Control, Pest Control Equipment, Pest Control Services, Rodent Pest Control, Termite Pest Control, Pest Control Chemicals;http://singapore-companies-directory.com/Company_Profiles/G1/g&p_pest_control_service.htm;Pest Control Services, Janitorial  Services, Chemicals;(+65) 62807859;(+65) 62807859;;;203 Hougang Street 21, #04-49  Singapore 530203;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Offline;;
G-Chem Singapore Pte Ltd;Singapore Chemicals Company Suppliers of Cleaning Chemicals, Cleaning Equipment, Floor Cleaning Chemical Products, Floor Cleaning Contractors, Floor Cleaning Machines, Floor Cleaning Equipment, Hand Cleaning Products, Insecticide Chemicals, Pharmaceutical Chemicals;http://singapore-companies-directory.com/Company_Profiles/G1/g_chem_singapore.htm;nan;nan;nan;nan;nan;nan;nan;Furniture;Laundry & Cleaning Equipment;Offline;;nan
H Concept Asia Pte Ltd;Singapore Hotel Supplies Company Suppliers of Hotel Equipment, Banquet Furniture, Furniture Dealers, Home Furnishings, Room Service Equipment, Housekeeping Equipment, Soft Furnishing, Rooms Renovation, Table Linen;http://singapore-companies-directory.com/Company_Profiles/H1/h_concept_asia.htm;Hotel Supplies, Hotel Equipment, Banquet  Furniture, Furniture Dealers, Home Furnishings;(+65) 6841-4022;(+65) 6841-7256;sales@hconcept.com.sg;http://www.hconcept.com.sg;65 Sims Ave # 05-04A Yi Xiu Factory Building Singapore;singapore-companies-directory.com;Furniture;Laundry & Cleaning Equipment;Online;;
