name;profile;url;categories;mobile;fax;email;website;address;data_source;category;sub-category;online;designation;poc
Bonvests Holdings Limited;Singapore Business group involved in Construction, Waste, Management, Cleaning, Restaurants, Food Services, Caterers, Catering property development and investment, F&B ownership & management, Burger King Franchise, hotel ownership and management (Sheraton Towers Singapore Hotel), contract cleaning of buildings;http://singapore-companies-directory.com/Company_Profiles/B61/bonvests_holdings.htm;Builders, Hotels, Waste, Management,  Cleaning, Restaurants, Food Services,  Caterers, Catering;(+65) 6732-5533;;;;541 Orchard Road  Singapore 238881;singapore-companies-directory.com;Travel;Hotels;Offline;;
Bugis Backpackers;Singapore Hostel, Guesthouse offering affordable accommodation to backpackers in mixed dorms, 8-bed ladies' dormitory, & private rooms, single, double, triple, & quad. Provides lockers, laundrette, and travel brochures;http://singapore-companies-directory.com/Company_Profiles/B76/bugis_backpackers.htm;nan;nan;nan;nan;nan;nan;nan;Travel;Hotels;Offline;;nan
Cameron Hotel;"Singapore Hotel on Upper Changi Road amidst lush, tropical surroundings; has standard, deluxe rooms with air-conditioning, attached bath, TV's";http://singapore-companies-directory.com/Company_Profiles/C11/cameron_hotel.htm;Hotels In Singapore;(+65) 6545-1816;(+65) 6545-6605;info@cameronhotel.com.sg;;393F Upper Changi Road  Singapore 486917;singapore-companies-directory.com;Travel;Hotels;Online;;Christine Tan/Mr Nicholas Ong
Cape Inn;"Singapore Hotel five minutes away from the main shopping strip of Orchard Road; has air-conditioned rooms with Internet connectivity, mini-fridge etc; facilities include 24-hour reception, CCTV camera, laundry service, massage service";http://singapore-companies-directory.com/Company_Profiles/C13/cape_inn.htm;Singapore Hotels;(+65) 6536-9939;(+65) 6536-2907;newcapeinn@gmail.com;;3 Seng Poh Road  Singapore;singapore-companies-directory.com;Travel;Hotels;Online;;
Capella Singapore;"Singapore Luxury resort in 30 acres on Sentosa Island; offers accommodation in 111 large guest rooms, suites, garden villas, & manors, Auriga spa, 4 outdoor pools, Chinese restaurants & bar, 3 meeting rooms, & function venues";http://singapore-companies-directory.com/Company_Profiles/C13/capella_singapore.htm;Singapore Hotels;(+65) 6377-8888;(+65) 6377-8888;;;1 The Knolls, Sentosa Island,  Singapore 098297;singapore-companies-directory.com;Travel;Hotels;Offline;;
Carlton Hotel (Singapore) Pte Ltd;Singapore Hotel with 630 elegant guestrooms are equipped with high-speed Internet access, minibar, in-room air-conditioning, colour Television, IDD telephone, safe, writing desk and coffee and tea making facilities. Recreational facilities include a fitness center with Sauna and Steam Room, an outdoor swimming pool with two-tier sundeck amidst cabanas and a waterfall.;http://singapore-companies-directory.com/Company_Profiles/C17/carlton_hotel_singapore.htm;Singapore Hotels, Travel, Recreation,  Leisure;(+65) 6338-8333;(+65) 6339-6866;mail@carltonhotel.sg;;76 Bras Basah Road, Singapore  Singapore 189558;singapore-companies-directory.com;Travel;Hotels;Online;Director;Frankie Lam  of Sales & Marketing
Celestial Resort Pulau Ubin;"Singapore Resort in the southwest of Pulau Ubin, with over 100 one-bedroom rooms and double-storey two-bedroom resort suites; activities include Ubin Island tour, water sports, rock climbing, abseiling, rafting, trekking, prawn & crab fishing";http://singapore-companies-directory.com/Company_Profiles/C24/celestial_resort_pulau.htm;nan;nan;nan;nan;nan;nan;nan;Travel;Hotels;Offline;;nan
Changi Beach Club;"Singapore Club that has The Veranda Lounge and The Deck Bar, 17 deluxe rooms and a suite, function rooms, the Jackpot Room, a cafe and restaurant and Olympic-sized swimming pool that overlooks the sea; only club in Singapore with a useable beachfront";http://singapore-companies-directory.com/Company_Profiles/C34/changi_beach_club.htm;nan;nan;nan;nan;nan;nan;nan;Travel;Hotels;Offline;;nan
Changi Village Hotel;"Singapore Hotel With Convention & Exhibition Facilities, located minutes away from Changi airport; has 380 guestrooms, dining options Saltwater Cafe, La Cantina in Venezia, Ryan's Washoku Japanese restaurant, Vau wine bar, 14 function rooms, outdoor swimming pool, shuttle to city";http://singapore-companies-directory.com/Company_Profiles/C34/changi_village_hotel.htm;Travel, Recreation, and Leisure, Hotels,  Hotels In Singapore, Hotels With Convention & Exhibition  Facilities;(+65) 6379-7111;(+65) 6546-8884;catering@changivillage.com.sg;;1 Netheravon Road  Singapore 508502;singapore-companies-directory.com;Travel;Hotels;Online;;
Chinatown Hotel;Singapore hotel has 42 well appointed rooms, adorned in pastel hues of peach and mauve. Each fully air-conditioned room is brightly lit and equipped with the latest IDD telephone system. For leisure viewing, the in-house movie system offers a range of movies, old and new. Each cosily refurbished room comes with an attached bathroom and guests can enjoy full housekeeping and laundry services;http://singapore-companies-directory.com/Company_Profiles/C55/chinatown_hotel.htm;Singapore Hotels, Tourism;(+65) 6225-5166;(+65) 6225-3912;enquiries@chinatownhotel.com;;12-16 Teck Lim Road  Singapore 088388;singapore-companies-directory.com;Travel;Hotels;Online;;
D'Kranji Farm Resort;"Singapore Hotel, Agri-tainment Farm located in Lim Chu Kang. The farmstay retreat has air- conditioned villas, spa centre, beer garden, retail kiosks, coffee museum etc; the 21 villas have queen-sized beds, wardrobes, dressing tables, mini-bars & television";http://singapore-companies-directory.com/Company_Profiles/D1/d_kranji_farm_resort.htm;Hotels, Resorts, Spas, Tourism;(+65) 6862-9717;;;http://www.dkranji.com.sg;10 Neo Tiew Lane 2,  Singapore 718813;singapore-companies-directory.com;Travel;Hotels;Online;;
