name;profile;url;categories;mobile;fax;email;website;address;data_source;category;sub-category;online;designation;poc
Apexlink Pte Ltd;Singapore Kitchen Equipment Company Suppliers of Kitchen Supplies, Combi Ovens, Dishwashers, Food Cutters, Commercial Kitchen Equipment;http://singapore-companies-directory.com/Company_Profiles/A115/apexlink.htm;Kitchen Equipment, Kitchen Supplies,  Bakery Equipment;(+65) 6282-2747;(+65) 6282-2731;apexlink@singnet.com.sg;;97 Kallang Way 3 Singapore 349112;singapore-companies-directory.com;Furniture;Kitchen & Dining;Online;;
APF Engineering (S) Pte Ltd;Singapore Kitchen Equipment Company Air Conditioning Contractors, Air Conditioner Services, Fire Prevention, Fire Protection Systems, Air Conditioning Contractors, Plumbing & Sanitary Works;http://singapore-companies-directory.com/Company_Profiles/A115/apf_engineering.htm;Air Conditioning Contractors, Air  Conditioner Services, Fire Prevention, Fire Protection  Systems;(+65) 6273-2011;(+65) 6273-0463;apfsin@singnet.com.sg;;Blk 123 Bukit Merah Lane 1 #03-74 Singapore 150123;singapore-companies-directory.com;Furniture;Kitchen & Dining;Online;;Blk 123 Bukit Merah Lane 1 #03-74 Singapore 150123
Arox Singapore Pte Ltd;Singapore Marine Supplies Company suppliers of Household Appliances, Marine Supplies, Kitchen Equipment. The company began small, marketing kitchen, galley, and laundry equipment to ship owners, shipyards, and commercial kitchens.;http://singapore-companies-directory.com/Company_Profiles/A129/arox_singapore.htm;Household Appliances, Marine Supplies,  Kitchen Equipment;(+65) 6741-0600;(+65) 6846-7177;arox@pacific.net.sg;;Yim Lok Ley Director  25 Kaki Bukit View Singapore 415961;singapore-companies-directory.com;Furniture;Kitchen & Dining;Online;Director;Yim Lok Ley   25 Kaki Bukit View Singapore 415961
Astrabon (Singapore) Pte Ltd;Singapore Hotel Supplies Company Suppliers of Hotel Supplies, Drinkware, Chafing Dishes, Kitchen Baking Equipment, Flatware.Tango (Australia) Unbreakable Drinkware, Spring (Switzerland) Chafing Dishes, Matfer (France) Kitchen Baking Equipment, Astrabon (Flatware);http://singapore-companies-directory.com/Company_Profiles/A154/astrabon_singapore.htm;Hotel Supplies, Drinkware, Chafing  Dishes, Kitchen Baking Equipment, Flatware;(+65) 6874-0153;(+65) 6779-2620;salesenquiry@astrabon.com;;Richard Tan  1 Clementi Loop #01-03 Singapore 129808;singapore-companies-directory.com;Furniture;Kitchen & Dining;Online;;Richard Tan  1 Clementi Loop #01-03 Singapore 129808
Bi&L Pte Ltd;Singapore Kitchen Equipment Company Suppliers of Kitchen Equipment, Kitchen Supplies, Kitchen Cabinets;http://singapore-companies-directory.com/Company_Profiles/B42/bi_l.htm;Kitchen Equipment, Kitchen Supplies,  Kitchen Cabinets;(+65) 6471-2880;;;;2, Leng Kee Rd #01-08B Thye Hong Centre  Singapore 159086;singapore-companies-directory.com;Furniture;Kitchen & Dining;Offline;;
Boon Tong Kee Food Processing Industry Pte Ltd;Singapore Suppliers of Food Processing Equipment, Food Packaging, Central Kitchen, Food Products;http://singapore-companies-directory.com/Company_Profiles/B63/boon_tong_kee_food.htm;nan;nan;nan;nan;nan;nan;nan;Furniture;Kitchen & Dining;Offline;;nan
Chuan Guan Electrical Trading;Singapore Electrical Goods Trading Company Suppliers of Domestic Appliances, Small Electrical Appliances, Electrical Appliances, Domestic Appliances, Refrigerators, Vacuum Cleaners, Microwave Ovens, Televisions;http://singapore-companies-directory.com/Company_Profiles/C69/chuan_guan_electrical_trading.htm;Domestic Appliances, Small Electrical  Appliances;(+65) 6273-0801;(+65) 6273-0801;;;107 Jalan Bukit Merah, #01-1840  Singapore 160107;singapore-companies-directory.com;Furniture;Kitchen & Dining;Offline;;
Chuan Heng Building Products Pte Ltd;Singapore Company Suppliers of Building Materials, Construction Materials, Bathroom Fittings, Accessories, Bathroom Doors, Bathroom Doors, Bathroom Fittings, Bathroom Accessories, Bathroom Sinks, Bathrooms, Baths, Commercial Kitchen Equipment, Dispensing Systems, Domestic Appliances, Domestic Refrigerators, Domestic Stoves;http://singapore-companies-directory.com/Company_Profiles/C69/chuan_heng_building_products.htm;Building Materials, Construction  Materials, Bathroom Fittings, Accessories;(+65) 6294-2397;(+65) 6293-1891;;;130 Jalan Besar  Singapore 208848;singapore-companies-directory.com;Furniture;Kitchen & Dining;Offline;;
Fabristeel Private Limited;Singapore Company Suppliers of Fire Protection Equipment, Kitchen Equipment, Kitchen Supplies, Kitchen Cabinets, Custom Fabrication, Burger Chutes, Drawer Warmers, Fries Stations, Heated Counter Warmers, Holding Cabinets, Preparation Tables, Beverage Stations, Breading Tables, Chest Freezers, Make Tables, Marinators, Pack Tables, Proofers, Retarders, Sandwich Stations, Meal Delivery Systems, Integrated Systems, Line Systems;http://singapore-companies-directory.com/Company_Profiles/F1/fabristeel.htm;Fire Extinguishers, Fire Protection  Equipment, Kitchen Equipment, Kitchen Supplies, Kitchen  Cabinets, Industrial Machinery, Industrial Equipment,  Industrial Supplies, Industrial Services, Engineering  Services, Engineers, Engineering, Consultants,;(+65) 6862-3830;(+65) 6861-5988;corp@fabristeel.com.sg;www.fabristeel.com.sg;9 Tuas Avenue 10  Singapore 639133;singapore-companies-directory.com;Furniture;Kitchen & Dining;Online;;
G.C.E Engineering Pte Ltd;Singapore Engineering Company Manufacturers of Stainless Steel Commercial Kitchen Equipment, Fiberglass Fabricators, Foodservice Equipment, Gratings, Handrails, Kitchen Extraction Canopies, Kitchen Sinks, Railings;http://singapore-companies-directory.com/Company_Profiles/G1/gce_engineering.htm;Stainless Steel, Kitchen Equipment,  Engineering Services, Engineers, Engineering Consultants,  Engineering Works;(+65) 68416235;(+65) 68416240;;;1075 Eunos Avenue 6, #01-171  Singapore 409631;singapore-companies-directory.com;Furniture;Kitchen & Dining;Offline;;
A T A Marketing Pte Ltd;Singapore Kitchen Equipment Wholesaler and Retailer of Refrigeration Equipment, Domestic Kitchen Refrigerators Refrigeration Supplies - Commercial Refrigerating Equipment -Commercial Refrigeration Parts, Industrial Refrigeration Equipment;http://singapore-companies-directory.com/Company_Profiles/A8/ata_marketing.htm;Kitchen  Equipment, Refrigeration Equipment;(+65) 6345-3318;(+65) 6344-5971;;;52 Joo Chiat Pl Singapore;singapore-companies-directory.com;Furniture;Kitchen & Dining;Offline;;
Adremat Pte Ltd;Singapore Giftware Manufacturer and Exporter of Photo Frames, Metal Vases, Candles with Ceramic Holders, Clocks, Kitchen Appliances, Plant & Animal Oils;http://singapore-companies-directory.com/Company_Profiles/A41/adremat.htm;Photo Frames, Metal Vases, Candles with  Ceramic Holders, Clocks, Kitchen Appliances, Plant & Animal Oil;(+65) 6385-7238;(+65) 6745-7333;;;Ricky Teo  5 Buangkok Green, #04-06 Singapore 539748;singapore-companies-directory.com;Furniture;Kitchen & Dining;Offline;;Ricky Teo  5 Buangkok Green, #04-06 Singapore 539748
Advanced Kitchen Equipment Pte Ltd;Singapore Hotel Equipment, Hotel Supplies Company Suppliers of Commercial Kitchen Equipment, Commercial Kitchen Supplies;http://singapore-companies-directory.com/Company_Profiles/A44/advanced_kitchen.htm;Hotel Equipment, Hotel Supplies;(+65) 6741-8602;(+65) 6741-9717;;;80 Genting Lane #05-02 Singapore 389908;singapore-companies-directory.com;Furniture;Kitchen & Dining;Offline;;
Alco Corporation Pte Ltd;Singapore Furniture Company Suppliers of Kitchen Furniture, Office Furniture, Trading Companies, Furniture Importers, Furniture Exporters;http://singapore-companies-directory.com/Company_Profiles/A72/alco_corporation.htm;Kitchen Furniture, Office Furniture,  Trading Companies, Importers, Exporters;(+65) 6252-9211;(+65) 6252-9200;lyne@alco-corp.com;;Lyne Tan  15 Sungei Kadut Way Singapore 728775;singapore-companies-directory.com;Furniture;Kitchen & Dining;Online;;Lyne Tan  15 Sungei Kadut Way Singapore 728775
Ali Spa;Singapore Kitchen Equipment Company Suppliers of Kitchen Equipment, Kitchen Supplies, Kitchen Cabinets, Kitchen Equipment & Supplies - Commercial Kitchen Equipment;http://singapore-companies-directory.com/Company_Profiles/A74/ali_spa.htm;Kitchen Equipment, Kitchen Supplies,  Kitchen Cabinets;(+65) 6581-0048;;;;205, Balestier Rd #05-02 Ruby Plaza Singapore 329682;singapore-companies-directory.com;Furniture;Kitchen & Dining;Offline;;
Allied Catering Equipment;Singapore Kitchen Equipment Company Suppliers of Refrigeration Equipment, Catering Equipment, Snack Equipment, Bakery Equipment, Pizza Equipment, Kitchen Equipment & Supplies - Commercial, Caterers Equipment & Supplies;http://singapore-companies-directory.com/Company_Profiles/A80/allied_catering_equipment.htm;Refrigeration Equipment, Catering  Equipment, Snack Equipment, Bakery Equipment, Pizza  Equipment;(+65) 6479-1385;(+65) 6479-7876;;;Blk 15 Lor 8 Toa Payoh #03-02 Singapore 319262;singapore-companies-directory.com;Furniture;Kitchen & Dining;Offline;;Blk 15 Lor 8 Toa Payoh #03-02 Singapore 319262
Allwell Enterprise Pte Ltd;Singapore Kitchenware Company Suppliers of Kitchen Equipment, Kitchen Supplies, Kitchen Cabinets;http://singapore-companies-directory.com/Company_Profiles/A82/allweell_enterprise.htm;Kitchen Equipment, Kitchen Supplies,  Kitchen Cabinets;(+65) 6556-2152;;;;5022, Ang Mo Kio Ind Pk 2 Singapore 569525;singapore-companies-directory.com;Furniture;Kitchen & Dining;Offline;;
Apexlink Pte Ltd;Singapore Kitchen Equipment Company Suppliers of Kitchen Supplies, Combi Ovens, Dishwashers, Food Cutters, Commercial Kitchen Equipment;http://singapore-companies-directory.com/Company_Profiles/A115/apexlink.htm;Kitchen Equipment, Kitchen Supplies,  Bakery Equipment;(+65) 6282-2747;(+65) 6282-2731;apexlink@singnet.com.sg;;97 Kallang Way 3 Singapore 349112;singapore-companies-directory.com;Furniture;Kitchen & Dining;Online;;
Astrabon (Singapore) Pte Ltd;Singapore Hotel Supplies Company Suppliers of Hotel Supplies, Drinkware, Chafing Dishes, Kitchen Baking Equipment, Flatware.Tango (Australia) Unbreakable Drinkware, Spring (Switzerland) Chafing Dishes, Matfer (France) Kitchen Baking Equipment, Astrabon (Flatware);http://singapore-companies-directory.com/Company_Profiles/A154/astrabon_singapore.htm;Hotel Supplies, Drinkware, Chafing  Dishes, Kitchen Baking Equipment, Flatware;(+65) 6874-0153;(+65) 6779-2620;salesenquiry@astrabon.com;;Richard Tan  1 Clementi Loop #01-03 Singapore 129808;singapore-companies-directory.com;Furniture;Kitchen & Dining;Online;;Richard Tan  1 Clementi Loop #01-03 Singapore 129808
Chew Bros Plastic Manufactory (Pte) Ltd;Singapore Plastics Manufacturing Company Suppliers of Disposable Plastic Cups, Disposable Plastic Forks, Disposable Plastic Knives, Disposable Plastic Plates, Disposable Plastic Spoons, Plastic Handles;http://singapore-companies-directory.com/Company_Profiles/C47/chew_bros_plastic.htm;Disposable Plastic Cups, Plastic Forks,  Plastic Knives, Plastic Plates, Plastic Spoons, Handles;(+65) 6295-1833;(+65) 6292-8989;;;21 Kallang Ave #01-165 Kallang Avenue Industrial  Estate  Singapore 339412;singapore-companies-directory.com;Furniture;Kitchen & Dining;Offline;;
China Union Co Pte Ltd;Singapore Retailers, Wholesalers of crockery, kitchenware, porcelain ware;http://singapore-companies-directory.com/Company_Profiles/C55/china_union.htm;Crockery, Kitchenware, Porcelain Ware,  Retailers, Wholesales;(+65) 6743-3188;(+65) 6743-7223;;;9 Kaki Bukit Road 2 #03-21 Gordon Warehouse  Building  Singapore 417842;singapore-companies-directory.com;Furniture;Kitchen & Dining;Offline;;Wong Seok Fah Account Executive
